,Artist,Genre,Link
0,rihanna,Pop,https://www.youtube.com/embed/HL1UzIK-flA
2,rihanna,Pop,https://www.youtube.com/embed/B3eAMGXFw1o
4,rihanna,R&amp;B;,https://www.youtube.com/embed/Ao8cGLIMtvg
6,rihanna,Pop,https://www.youtube.com/embed/kt0g4dWxEBo
8,rihanna,R&amp;B;,www.youtube.com/embed/b-3BI9AspYc
10,rihanna,R&amp;B;,www.youtube.com/embed/ehcVomMexkY
12,rihanna,Pop,http://www.youtube.com/embed/JF8BRvqGCNs
14,rihanna,Pop,http://www.youtube.com/embed/lWA2pjMjpBs
16,rihanna,Rock,http://www.youtube.com/embed/1Uw6ZkbsAH8
18,rihanna,R&amp;B;,http://www.youtube.com/embed/HBxt_v0WF6Y
20,rihanna,Live,http://www.youtube.com/embed/6equ0n89xzo
22,rihanna,Pop,http://www.youtube.com/embed/b3HeLs8Yosw
24,rihanna,R&amp;B;,http://www.youtube.com/embed/tg00YEETFzg
26,rihanna,R&amp;B;,http://www.youtube.com/embed/ZR0v0i63PQ4
28,rihanna,Live,http://www.youtube.com/embed/oP6ITBMX8-c
30,rihanna,R&amp;B;,http://www.youtube.com/embed/sEhy-RXkNo0
32,rihanna,Live,http://www.youtube.com/embed/IaTMIDAvuLU
34,rihanna,R&amp;B;,http://www.youtube.com/embed/nhBorPm6JjQ?rel=0
36,rihanna,R&amp;B;,http://www.youtube.com/embed/KdS6HFQ_LUc?rel=0
74,justin-bieber,Pop,https://www.youtube.com/embed/PfGaX8G0f2E
76,justin-bieber,Pop,https://www.youtube.com/embed/fRh_vgS2dFE
78,justin-bieber,Pop,https://www.youtube.com/embed/DK_0jXPuIr0
80,justin-bieber,Pop,www.youtube.com/embed/47YClVMlthI
82,justin-bieber,Pop,www.youtube.com/embed/JC2yu2a9sHk
84,justin-bieber,Pop,http://www.youtube.com/embed/OmliBRZUxnk
86,justin-bieber,Live,http://www.youtube.com/embed/VkvQNumePRQ
88,justin-bieber,Pop,http://www.youtube.com/embed/Ys7-6_t7OEQ
90,justin-bieber,Pop,http://www.youtube.com/embed/R4em3LKQCAQ
92,justin-bieber,Pop,http://www.youtube.com/embed/4GuqB1BQVr4
94,justin-bieber,Pop,http://www.youtube.com/embed/nAI_xI9wQnE
96,justin-bieber,Pop,http://www.youtube.com/embed/fGFNmEOntFA
98,justin-bieber,Pop,http://www.youtube.com/embed/b_4rdHIMDfk
100,justin-bieber,Pop,http://www.youtube.com/embed/MB3TCiA1rgI
102,justin-bieber,Pop,http://www.youtube.com/embed/LUjn3RpkcKY
104,justin-bieber,Pop,http://www.youtube.com/embed/p5Jw-T4dVss?rel=0
105,justin-bieber,Live,http://www.youtube.com/embed/IWIwRg9CKu8?rel=0
106,justin-bieber,Pop,http://www.youtube.com/embed/eGmudzcq6M8?rel=0
107,justin-bieber,Pop,http://www.youtube.com/embed/o9tJW9MDs2M?rel=0
142,selena-gomez,Pop,https://www.youtube.com/embed/FMlcn-_jpWY
144,selena-gomez,Pop,https://www.youtube.com/embed/9h30Bx4Klxg
146,selena-gomez,Pop,https://www.youtube.com/embed/1TsVjvEkc4s
148,selena-gomez,Pop,www.youtube.com/embed/ij_0p_6qTss
150,selena-gomez,Pop,www.youtube.com/embed/Z8eXaXoUJRQ
152,selena-gomez,Pop,http://www.youtube.com/embed/n-D1EB74Ckg
154,selena-gomez,Live,http://www.youtube.com/embed/E0-KrlRjh-M
156,selena-gomez,Pop,http://www.youtube.com/embed/KftpUbScl6M
158,selena-gomez,Pop,http://www.youtube.com/embed/8c2ahBlTPz0
160,selena-gomez,Pop,http://www.youtube.com/embed/EgT_us6AsDg
162,selena-gomez,Pop,www.youtube.com/embed/77OsmZ8ihDs
163,selena-gomez,Latin,http://www.youtube.com/embed/vaoPovB40dQ?rel=0
164,selena-gomez,Pop,www.youtube.com/embed/M8uPvX2te0I
166,selena-gomez,Pop,www.youtube.com/embed/UfcvO2t8Ntg?feature=player_embedded
167,selena-gomez,Pop,www.youtube.com/embed/a_YR4dKArgo?feature=player_embedded
168,selena-gomez,Pop,www.youtube.com/embed/o0avDwfyXb8?feature=player_embedded
196,chris-brown,R&amp;B;,https://www.youtube.com/embed/fnHbUerD7Ts
198,chris-brown,R&amp;B;,https://www.youtube.com/embed/O5spyXNcauQ
200,chris-brown,R&amp;B;,https://www.youtube.com/embed/OQLuhelCaDQ
202,chris-brown,R&amp;B;,https://www.youtube.com/embed/IrgqUZaeRuc
204,chris-brown,R&amp;B;,https://www.youtube.com/embed/KAfOI37aK4A
206,chris-brown,Hip-Hop,https://www.youtube.com/embed/H5VVzbVHA7U
208,chris-brown,Electronic,https://www.youtube.com/embed/j3CaHeakZF4
210,chris-brown,Hip-Hop,https://www.youtube.com/embed/zKCrSN9oXgQ
212,chris-brown,R&amp;B;,www.youtube.com/embed/undkbBJLa-Y
214,chris-brown,R&amp;B;,www.youtube.com/embed/HwctEiWLe84
216,chris-brown,R&amp;B;,www.youtube.com/embed/JXRN_LkCa_o
218,chris-brown,R&amp;B;,www.youtube.com/embed/Tff2oE31Mlw
220,chris-brown,R&amp;B;,http://www.youtube.com/embed/wnUD7T5hQAs
222,chris-brown,R&amp;B;,http://www.youtube.com/embed/iGs1gODLiSQ
224,chris-brown,R&amp;B;,http://www.youtube.com/embed/z29nI8RQV0U
226,chris-brown,R&amp;B;,http://www.youtube.com/embed/QOowQeKyNkQ
228,chris-brown,R&amp;B;,http://www.youtube.com/embed/6OwdhRHWcrA
230,chris-brown,R&amp;B;,http://www.youtube.com/embed/CJ6Po7fivdk
232,chris-brown,R&amp;B;,http://www.youtube.com/embed/eQWG8BVeryU
234,chris-brown,R&amp;B;,http://www.youtube.com/embed/5SUC8vTEYYg
276,charles-kelley,Country,https://www.youtube.com/embed/Fy15IulKtjw
280,drake,Hip-Hop,https://www.youtube.com/embed/7LnBvuzjpr4
282,drake,Hip-Hop,www.youtube.com/embed/CccnAvfLPvE
284,drake,Hip-Hop,www.youtube.com/embed/GxgqpCdOKak
286,drake,Hip-Hop,http://www.youtube.com/embed/RubBzkZzpUA
288,drake,Hip-Hop,http://www.youtube.com/embed/comnDpYeBV4
290,drake,Hip-Hop,http://www.youtube.com/embed/0KCWqnldEag
292,drake,Hip-Hop,http://www.youtube.com/embed/-zzP29emgpg
294,drake,Hip-Hop,http://www.youtube.com/embed/j5Z3KUOrhS0
296,drake,R&amp;B;,http://www.youtube.com/embed/eS-y2R9cmnQ
298,drake,Hip-Hop,http://www.youtube.com/embed/BYDKK95cpfM
300,drake,Hip-Hop,http://www.youtube.com/embed/cimoNqiulUE
302,drake,Hip-Hop,www.youtube.com/embed/TRLSQDCkcaA
303,drake,Hip-Hop,http://www.youtube.com/v/2lTB1pIg1y0&amp;hl=ja_JP&amp;fs=1&amp;rel=0
328,beyonce,Pop,https://www.youtube.com/embed/LrCHz1gwzTo
330,beyonce,R&amp;B;,www.youtube.com/embed/x4pPNxUzGvc
332,beyonce,Pop,www.youtube.com/embed/K4r4lysSgLE
334,beyonce,Pop,www.youtube.com/embed/OSAOsm1u-OE
336,beyonce,Pop,www.youtube.com/embed/jcF5HtGvX5I
338,beyonce,Pop,www.youtube.com/embed/IDvu1ehPq0g
340,beyonce,Live,www.youtube.com/embed/56qgO0C82vY
342,beyonce,Live,www.youtube.com/embed/rmfmdKOLzVI
344,beyonce,R&amp;B;,www.youtube.com/embed/LXXQLa-5n5w
346,beyonce,R&amp;B;,www.youtube.com/embed/pZ12_E5R3qc
348,beyonce,R&amp;B;,www.youtube.com/embed/ag0hsUf9V7Q
350,beyonce,R&amp;B;,www.youtube.com/embed/p1JPKLa-Ofc
352,beyonce,R&amp;B;,www.youtube.com/embed/3xUfCUFPL-8
354,beyonce,Live,www.youtube.com/embed/RaXbRWMdAB0
356,beyonce,R&amp;B;,http://www.youtube.com/embed/i41qWJ6QjPI
358,beyonce,R&amp;B;,http://www.youtube.com/embed/ByLJstEo0fo
360,beyonce,R&amp;B;,http://www.youtube.com/embed/nnReaaJwloI
362,beyonce,R&amp;B;,http://www.youtube.com/embed/PGc9n6BiWXA
364,beyonce,R&amp;B;,http://www.youtube.com/embed/OJBfv9CHlcw
366,beyonce,R&amp;B;,http://www.youtube.com/embed/XWCwc1_sYMY
408,fifth-harmony,Pop,https://www.youtube.com/embed/5GL9JoH4Sws
410,fifth-harmony,Pop,https://www.youtube.com/embed/xlkFTxnizyk
412,fifth-harmony,Pop,https://www.youtube.com/embed/YBHQbu5rbdQ
414,fifth-harmony,Pop,www.youtube.com/embed/9vu4AN2bc-M
416,fifth-harmony,Pop,www.youtube.com/embed/gCJ3rmiZFr8
418,fifth-harmony,Pop,www.youtube.com/embed/Y4JfPlry-iQ
420,fifth-harmony,Pop,www.youtube.com/embed/FvSJmY493Ho
422,fifth-harmony,Pop,www.youtube.com/embed/Qti2X20w_gA
440,one-direction,Pop,https://www.youtube.com/embed/Ho32Oh6b4jc
442,one-direction,Pop,https://www.youtube.com/embed/Jwgf3wmiA04
444,one-direction,Pop,www.youtube.com/embed/syFZfO_wfMQ
446,one-direction,Pop,www.youtube.com/embed/UpsKGvPjAgw
448,one-direction,Pop,www.youtube.com/embed/_kqQDCxRCzM
450,one-direction,Pop,www.youtube.com/embed/bkx9kCdaaMg
452,one-direction,Pop,www.youtube.com/embed/W-TE_Ys4iwM
454,one-direction,Pop,www.youtube.com/embed/o_v9MY_FMcw
456,one-direction,Pop,http://www.youtube.com/embed/36mCEZzzQ3o
458,one-direction,Pop,http://www.youtube.com/embed/T4cdfRohhcg
460,one-direction,Pop,http://www.youtube.com/embed/xGPeNN9S0Fg
462,one-direction,Pop,http://www.youtube.com/embed/AbPED9bisSc
464,one-direction,Pop,http://www.youtube.com/embed/b-RQIN3wo5U
466,one-direction,Live,http://www.youtube.com/embed/lFjkKYJkgDo
468,one-direction,Pop,http://www.youtube.com/embed/QJO3ROT-A4E
470,one-direction,Pop,http://www.youtube.com/embed/Y1xs_xPb46M
472,one-direction,Pop,http://www.youtube.com/embed/EDv7efxb4No
474,one-direction,Pop,http://www.youtube.com/embed/nvfejaHz-o0
512,sia,Live,https://www.youtube.com/embed/t6cQ4PeD3lM
514,sia,Pop,https://www.youtube.com/embed/t2NgsJrrAyM
516,sia,Pop,https://www.youtube.com/embed/fNdeLSKSZ1M
518,sia,Alternative,https://www.youtube.com/embed/4NhKWZpkw1Q
520,sia,Pop,www.youtube.com/embed/KWZGAExj-es
522,sia,Pop,www.youtube.com/embed/IKjJ6DQF7xY
524,sia,Pop,www.youtube.com/embed/2vjPBrBU-TM
526,sia,Pop,http://www.youtube.com/embed/hr1bTNFjec8
527,sia,Pop,www.youtube.com/embed/MHdcPlfwmkg
544,adele,Pop,https://www.youtube.com/embed/DDWKuo3gXMQ
546,adele,Pop,https://www.youtube.com/embed/YQHsXMglC9A
548,adele,Pop,http://www.youtube.com/embed/bsFCO8-oCEQ
550,adele,Pop,http://www.youtube.com/embed/Ri7-vnrJD3k
552,adele,Pop,http://www.youtube.com/embed/5Oio8V3e3WU
554,adele,Pop,http://www.youtube.com/embed/hLQl3WQQoQ0
556,adele,Live,http://www.youtube.com/embed/p9KR_oho8a8?rel=0
557,adele,Live,http://www.youtube.com/embed/NAc83CF8Ejk
558,adele,Pop,http://www.youtube.com/embed/rYEDA3JcQqw?rel=0
559,adele,Pop,http://www.youtube.com/embed/lazyDlfaptM?rel=0
560,adele,Pop,https://www.youtube.com/embed/BW9Fzwuf43c
561,adele,Pop,https://www.youtube.com/embed/0put0_a--Ng
563,adele,Pop,https://www.youtube.com/embed/jXG0YMv5Fvk?feature=player_embedded
564,adele,Pop,https://www.youtube.com/embed/uGwH-x4VoH8
565,adele,Pop,https://www.youtube.com/embed/08DjMT-qR9g
588,miranda-lambert,Country,https://www.youtube.com/embed/TQK0d72Jom8
590,miranda-lambert,Live,https://www.youtube.com/embed/uMuIJXcTsVA
592,miranda-lambert,Country,www.youtube.com/embed/o4Yzj-m_SBk
594,miranda-lambert,Country,www.youtube.com/embed/2ksWKOy665o
596,miranda-lambert,Country,www.youtube.com/embed/dlFEJ-Ctpjc
598,miranda-lambert,Country,http://www.youtube.com/embed/7yg05svXp98
600,miranda-lambert,Country,http://www.youtube.com/embed/EbaEVA259IE
602,miranda-lambert,Country,http://www.youtube.com/embed/3Y2icHOgC5U
604,miranda-lambert,Country,http://www.youtube.com/embed/DQYNM6SjD_o
622,twenty-one-pilots,Alternative,https://www.youtube.com/embed/ywvRgGAd2XI
624,twenty-one-pilots,Alternative,https://www.youtube.com/embed/Pw-0pbY9JeU
626,twenty-one-pilots,Alternative,https://www.youtube.com/embed/pXRviuL6vMY
628,twenty-one-pilots,Alternative,https://www.youtube.com/embed/nky4me4NP70
630,twenty-one-pilots,Alternative,https://www.youtube.com/embed/HDI9inno86U
632,twenty-one-pilots,Alternative,www.youtube.com/embed/2OnO3UXFZdE
634,twenty-one-pilots,Rock,www.youtube.com/embed/eCeBNwBUkcI
636,twenty-one-pilots,Rock,www.youtube.com/embed/mDyxykpYeu8
638,twenty-one-pilots,Rock,http://www.youtube.com/embed/92XVwY54h5k
640,twenty-one-pilots,Rock,http://www.youtube.com/embed/Pmv8aQKO6k0
642,twenty-one-pilots,Rock,http://www.youtube.com/embed/ktBMxkLUIwY
666,taylor-swift,Pop,https://www.youtube.com/embed/JLf9q36UsBk
668,taylor-swift,Pop,https://www.youtube.com/embed/IdneKLhsWOQ
670,taylor-swift,Pop,https://www.youtube.com/embed/QcIy9NiNbmo
672,taylor-swift,Pop,https://www.youtube.com/embed/-CmadmM5cOk
674,taylor-swift,Pop,www.youtube.com/embed/e-ORhEE9VVg
676,taylor-swift,Pop,www.youtube.com/embed/nfWlot6h_JM
678,taylor-swift,Country,www.youtube.com/embed/QuijXg8wm28
680,taylor-swift,Country,www.youtube.com/embed/Zlot0i3Zykw
682,taylor-swift,Country,http://www.youtube.com/embed/w1oM3kQpXRo
684,taylor-swift,Country,http://www.youtube.com/embed/AgFeZr5ptV8
686,taylor-swift,Live,http://www.youtube.com/embed/2obMo7y-rvA
688,taylor-swift,Country,http://www.youtube.com/embed/vNoKguSdy4Y
690,taylor-swift,Country,http://www.youtube.com/embed/cMPEd8m79Hw
692,taylor-swift,Country,http://www.youtube.com/embed/WA4iX5D9Z64
694,taylor-swift,Country,http://www.youtube.com/embed/RzhAS_GnJIc
696,taylor-swift,Country,http://www.youtube.com/embed/LZ34LlaIk88
698,taylor-swift,Country,http://www.youtube.com/embed/oKar-tF__ac
700,taylor-swift,Country,http://www.youtube.com/embed/nN6VR92V70M?rel=0
702,taylor-swift,Country,http://www.youtube.com/embed/nN6VR92V70M
742,britney-spears,Pop,https://www.youtube.com/embed/uV2uebhnqOw
744,britney-spears,Pop,www.youtube.com/embed/_rxgp7TJhUE
746,britney-spears,Pop,www.youtube.com/embed/pt8VYOfr8To
748,britney-spears,Pop,www.youtube.com/embed/NVcSNnqRD0c
750,britney-spears,Pop,http://www.youtube.com/embed/s6b33PTbGxk
752,britney-spears,Pop,http://www.youtube.com/embed/T-sxSd1uwoU
754,britney-spears,Live,http://www.youtube.com/embed/lS2Rlo4ht5w
756,britney-spears,Pop,www.youtube.com/embed/qzU9OrZlKb8
758,britney-spears,Pop,http://www.youtube.com/embed/-Edv8Onsrgg?rel=0
759,britney-spears,Pop,http://www.youtube.com/embed/oTs6oQx1WJY
760,britney-spears,Pop,http://www.youtube.com/embed/PctD-8y0FRg
761,britney-spears,Pop,http://www.youtube.com/embed/0aEnnH6t8Ts
762,britney-spears,Pop,http://www.youtube.com/embed/lVhJ_A8XUgc
763,britney-spears,Pop,http://www.youtube.com/embed/rMqayQ-U74s
765,britney-spears,Pop,http://www.youtube.com/embed/eQFIKP9rGhQ
766,britney-spears,Pop,http://www.youtube.com/embed/b7t8l_lm-SI
767,britney-spears,Pop,http://www.youtube.com/embed/elueA2rofoo
768,britney-spears,Pop,http://www.youtube.com/embed/kBtBfGxNqpY
769,britney-spears,Pop,http://www.youtube.com/embed/dIOH8Trfas4
770,britney-spears,Pop,http://www.youtube.com/embed/8YzabSdk7ZA
800,katy-perry,Pop,www.youtube.com/embed/7RMQksXpQSk
802,katy-perry,Pop,www.youtube.com/embed/CEUg7OplvIQ
804,katy-perry,Pop,www.youtube.com/embed/0KSOMA3QBU0
806,katy-perry,Pop,www.youtube.com/embed/XjwZAa2EjKA
808,katy-perry,Pop,www.youtube.com/embed/CevxZvSJLk8
810,katy-perry,Pop,http://www.youtube.com/embed/k0BWlvnBmIE
812,katy-perry,Pop,http://www.youtube.com/embed/uuwfgXD8qV8
814,katy-perry,Pop,http://www.youtube.com/embed/Ahha3Cqe_fk
816,katy-perry,Pop,http://www.youtube.com/embed/KlyXNRrsk4A
818,katy-perry,Pop,http://www.youtube.com/embed/t5Sd5c4o9UM?rel=0
820,katy-perry,Pop,http://www.youtube.com/embed/QGJuMBdaqIw?rel=0
821,katy-perry,Pop,www.youtube.com/embed/YHROHJlU_Ng
822,katy-perry,Pop,www.youtube.com/embed/98WtmW-lfeE
824,katy-perry,Pop,www.youtube.com/embed/F57P9C4SAW4
826,katy-perry,Pop,www.youtube.com/embed/1-pUaogoX5o
828,katy-perry,Pop,www.youtube.com/embed/wdGZBRAwW74
830,katy-perry,Pop,www.youtube.com/embed/kTHNpusq654
832,katy-perry,Pop,http://www.youtube.com/embed/tAp9BKosZXs
866,michael-jackson,Pop,https://www.youtube.com/embed/Hq5KAdWJiWY
868,michael-jackson,Pop,www.youtube.com/embed/YlJvMU-5NyA
870,michael-jackson,Pop,www.youtube.com/embed/jDRTghGZ7XU
872,michael-jackson,Pop,www.youtube.com/embed/oG08ukJPtR8
874,michael-jackson,Live,http://www.youtube.com/embed/kql0ld02SS4
876,michael-jackson,Pop,http://www.youtube.com/embed/FasTWBc-Bg0
878,michael-jackson,Pop,http://www.youtube.com/embed/fx2ZmhYHxH4
880,michael-jackson,Pop,http://www.youtube.com/embed/zjGtTUfPcI4?rel=0
881,michael-jackson,Pop,http://www.youtube.com/embed/-oCCnxBos10?rel=0
882,michael-jackson,Pop,http://www.youtube.com/embed/Y6mqCwxXywk?rel=0
883,michael-jackson,Pop,http://www.youtube.com/embed/-owpIWQMd80
884,michael-jackson,Pop,http://www.youtube.com/embed/mKtdTJP_GUI
885,michael-jackson,Pop,www.youtube.com/embed/W_SLU3m6uCA
886,michael-jackson,Pop,http://www.youtube.com/embed/PivWY9wn5ps
888,michael-jackson,Pop,http://www.youtube.com/embed/Ym0hZG-zNOk
890,michael-jackson,Pop,http://www.youtube.com/embed/izS67QTVAjk
892,michael-jackson,Pop,http://www.youtube.com/embed/Zi_XLOBDo_Y
894,michael-jackson,Pop,www.youtube.com/embed/8vwHQNQ88cM
924,lil-wayne,Hip-Hop,https://www.youtube.com/embed/MKVBLu1zkog
926,lil-wayne,Hip-Hop,https://www.youtube.com/embed/_y_Xpps46Uc
928,lil-wayne,Hip-Hop,www.youtube.com/embed/5H87zMIllBo
930,lil-wayne,Hip-Hop,www.youtube.com/embed/Z-4MX11TIBw
932,lil-wayne,Hip-Hop,www.youtube.com/embed/_Nb4EHY_2bI
934,lil-wayne,Hip-Hop,http://www.youtube.com/embed/Jx2raP3P3FQ
936,lil-wayne,Hip-Hop,http://www.youtube.com/embed/KY44zvhWhp4
938,lil-wayne,Hip-Hop,http://www.youtube.com/embed/5z25pGEGBM4
940,lil-wayne,Hip-Hop,http://www.youtube.com/embed/E_yVRZMFbLc
942,lil-wayne,Hip-Hop,http://www.youtube.com/embed/OZLUa8JUR18
944,lil-wayne,Hip-Hop,http://www.youtube.com/embed/y8Gf4-eT3w0
946,lil-wayne,Hip-Hop,http://www.youtube.com/embed/3fumBcKC6RE?rel=0
948,lil-wayne,Hip-Hop,http://www.youtube.com/embed/c7tOAGY59uQ?rel=0
949,lil-wayne,Hip-Hop,www.youtube.com/embed/daRhEOkUL1o
950,lil-wayne,Hip-Hop,http://www.youtube.com/embed/CHZtMNbrmWE?rel=0
951,lil-wayne,Hip-Hop,www.youtube.com/embed/oPUMWf4cjV4
952,lil-wayne,Hip-Hop,www.youtube.com/embed/RfYcOYMNuXM
954,lil-wayne,Hip-Hop,www.youtube.com/embed/GLdk8NXEQuw
956,lil-wayne,Hip-Hop,www.youtube.com/embed/6ZHpLyas01A
957,lil-wayne,Hip-Hop,www.youtube.com/embed/ErCAOMi5EGM
992,eminem,Hip-Hop,https://www.youtube.com/embed/oeCihv9A3ac
994,eminem,Hip-Hop,www.youtube.com/embed/hCdgDxQbW_U
996,eminem,Hip-Hop,www.youtube.com/embed/0AqnCSdkjQ0
998,eminem,Hip-Hop,www.youtube.com/embed/ygzRDayKxTk
1000,eminem,Hip-Hop,www.youtube.com/embed/7bDLIV96LD4
1002,eminem,Hip-Hop,www.youtube.com/embed/EHkozMIXZ8w
1004,eminem,Hip-Hop,www.youtube.com/embed/XbGs_qK2PQA
1006,eminem,Hip-Hop,www.youtube.com/embed/NlmezywdxPI
1008,eminem,Hip-Hop,www.youtube.com/embed/ab9176Srb5Y
1010,eminem,Hip-Hop,http://www.youtube.com/embed/JByDbPn6A1o
1012,eminem,Hip-Hop,www.youtube.com/embed/KV2ssT8lzj8
1014,eminem,Hip-Hop,www.youtube.com/embed/uelHwf8o7_U
1016,eminem,Hip-Hop,www.youtube.com/embed/j5-yKhDd64s
1017,eminem,Hip-Hop,www.youtube.com/embed/lgT1AidzRWM
1019,eminem,Hip-Hop,www.youtube.com/embed/mwjCajzDYzI
1021,eminem,Hip-Hop,www.youtube.com/embed/hAuo8IOFNuE
1022,eminem,Hip-Hop,www.youtube.com/embed/RSdKmX2BH7o
1024,eminem,Hip-Hop,www.youtube.com/embed/WrjwGPb0Hvw
1025,eminem,Hip-Hop,www.youtube.com/embed/ngH0fkiNo-g
1060,5-seconds-of-summer,Pop,https://www.youtube.com/embed/K0X7u_mmREE
1062,5-seconds-of-summer,Pop,https://www.youtube.com/embed/xPGbvv4IhNU
1064,5-seconds-of-summer,Pop,https://www.youtube.com/embed/WFz1gCZSmdE
1066,5-seconds-of-summer,Pop,www.youtube.com/embed/zJnU3bJ-QWQ
1068,5-seconds-of-summer,Pop,www.youtube.com/embed/0FfG_5JBVBQ
1070,5-seconds-of-summer,Pop,www.youtube.com/embed/DCCJCILiX3o
1072,5-seconds-of-summer,Pop,www.youtube.com/embed/MKfzMOC19Fc
1074,5-seconds-of-summer,Pop,www.youtube.com/embed/X2BYmmTI04I
1092,chris-young,Country,https://www.youtube.com/embed/hxcmik9Rs40
1094,chris-young,Country,www.youtube.com/embed/DBaQBKY8wfA
1096,chris-young,Country,www.youtube.com/embed/Je_24df8BZs
1098,chris-young,Country,www.youtube.com/embed/8zO6Wnmp1DU
1100,chris-young,Country,http://www.youtube.com/embed/il3a7iM8NHM
1102,chris-young,Country,http://www.youtube.com/embed/J0EtpEdZWZY
1116,jason-aldean,Country,https://www.youtube.com/embed/zsM8GD2Q4nU
1118,jason-aldean,Country,www.youtube.com/embed/xdImDqbgc2g
1120,jason-aldean,Country,www.youtube.com/embed/a89hagSQtRg
1122,jason-aldean,Country,www.youtube.com/embed/-PLgUlRVLZE
1124,jason-aldean,Live,http://www.youtube.com/embed/kqcwbGV6cjI
1126,jason-aldean,Country,http://www.youtube.com/embed/vp9l5Ncqtqs
1128,jason-aldean,Country,www.youtube.com/embed/x7hzsnmYlXA
1144,fetty-wap,Hip-Hop,https://www.youtube.com/embed/YS-5oD2Y4Wk
1146,fetty-wap,Hip-Hop,https://www.youtube.com/embed/i_kF4zLNKio
1152,jennifer-lopez,Pop,https://www.youtube.com/embed/9fdAt0ke9w8
1154,jennifer-lopez,Pop,www.youtube.com/embed/nxtIRArhVD4
1156,jennifer-lopez,Pop,www.youtube.com/embed/BfgoiYu9EUE
1158,jennifer-lopez,Pop,www.youtube.com/embed/c4oiEhf9M04
1160,jennifer-lopez,Pop,www.youtube.com/embed/s3T2A7xJgZs
1162,jennifer-lopez,Pop,http://www.youtube.com/embed/BofL1AaiTjo
1164,jennifer-lopez,Pop,http://www.youtube.com/embed/z5W7DVFKrcs
1166,jennifer-lopez,Pop,http://www.youtube.com/embed/bjgFH01k0gU
1168,jennifer-lopez,Pop,http://www.youtube.com/embed/6XbIuSLaCnk
1170,jennifer-lopez,Pop,http://www.youtube.com/embed/gi2AU-R1COQ?rel=0
1172,jennifer-lopez,Pop,http://www.youtube.com/embed/IgLcQmlN2Xg?rel=0
1174,jennifer-lopez,Pop,http://www.youtube.com/embed/t4H_Zoh7G5A?rel=0
1198,nicki-minaj,Hip-Hop,https://www.youtube.com/embed/IvN5h9BE444
1200,nicki-minaj,R&amp;B;,www.youtube.com/embed/qk7DT43hwFw
1202,nicki-minaj,Hip-Hop,www.youtube.com/embed/zXtsGAkyeIo
1204,nicki-minaj,Pop,www.youtube.com/embed/0HDdjwpPM3Y
1206,nicki-minaj,Hip-Hop,www.youtube.com/embed/LDZX4ooRsWs
1208,nicki-minaj,Hip-Hop,www.youtube.com/embed/f7ld-3nZUxA
1210,nicki-minaj,Hip-Hop,www.youtube.com/embed/2mwNbTL3pOs
1212,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/RnpyRe_7jZA
1214,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/54zpFh0KuK0
1216,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/3U72hzeBLOw
1218,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/kXFcr6oy5dk
1220,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/LW9rITLjKz8
1222,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/vdrqA93sW-8
1224,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/he3DJLXbebI
1226,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/SeIJmciN8mo
1228,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/EmZvOhHF85I
1230,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/T6j4f8cHBIM
1232,nicki-minaj,Hip-Hop,http://www.youtube.com/embed/3n71KUiWn1I
1270,luke-bryan,Country,https://www.youtube.com/embed/G2BWyY4B36Y
1272,luke-bryan,Country,https://www.youtube.com/embed/u9OKO1pyOlk
1274,luke-bryan,Country,www.youtube.com/embed/AxVKTwAkv1k
1276,luke-bryan,Country,www.youtube.com/embed/ALV-QtDFpSw
1278,luke-bryan,Country,www.youtube.com/embed/Zm2kDrSct0M
1280,luke-bryan,Country,www.youtube.com/embed/RM5aW83L_DE
1282,luke-bryan,Country,www.youtube.com/embed/crCqWK3SmRo
1284,luke-bryan,Country,http://www.youtube.com/embed/1WEpLzsdEeY
1286,luke-bryan,Country,www.youtube.com/embed/Kw-NDIoCDsA
1288,luke-bryan,Country,http://www.youtube.com/embed/a5M_rT89kxY
1290,luke-bryan,Country,http://www.youtube.com/embed/ggVbzqmBvp8
1292,luke-bryan,Country,http://www.youtube.com/embed/-jEDdFm3Nx0
